detalle_id,pedido_id,producto_id,cantidad,precio_lista,precio_unitario,costo_unitario,descuento_aplicado
572,437,25,1,28.0,28.0,12.76,0.0
573,376,16,1,15.0,15.0,6.68,0.0
574,376,30,2,10.0,10.0,4.49,0.0
575,289,22,1,22.0,22.0,9.99,0.0
576,817,15,1,60.0,60.0,48.09,0.0
577,750,32,2,18.0,18.0,8.25,0.0
578,858,39,1,12.0,12.0,5.44,0.0
579,1003,8,1,280.0,280.0,228.33,0.0
580,1003,15,1,60.0,60.0,48.93,0.0
581,601,7,1,700.0,700.0,550.55,0.0
582,820,43,1,55.0,55.0,24.34,0.0
583,187,49,1,29.0,29.0,13.18,0.0
584,1005,27,2,32.0,32.0,14.16,0.0
585,621,9,1,400.0,400.0,243.87,0.0
586,621,34,1,29.0,29.0,13.07,0.0
587,621,3,1,600.0,600.0,441.19,0.0
588,857,50,1,40.0,40.0,18.05,0.0
589,107,16,1,15.0,15.0,6.71,0.0
590,107,46,2,8.0,8.0,3.67,0.0
591,544,20,1,12.0,12.0,5.3,0.0
592,1060,42,1,32.0,32.0,14.54,0.0
593,201,47,2,18.0,18.0,8.14,0.0
594,468,31,1,8.0,8.0,3.61,0.0
595,560,50,1,40.0,40.0,17.66,0.0
596,560,8,1,280.0,266.0,223.86,0.05
597,560,15,1,60.0,57.0,47.28,0.05
598,121,39,2,12.0,12.0,5.46,0.0
599,197,38,2,35.0,35.0,15.82,0.0
600,211,5,1,1600.0,1600.0,1285.32,0.0
601,211,6,1,850.0,850.0,691.16,0.0
602,562,18,1,25.0,25.0,11.19,0.0
603,157,30,1,10.0,10.0,4.55,0.0
604,185,10,1,45.0,42.75,27.5,0.05
605,185,13,1,1100.0,1100.0,883.36,0.0
606,185,33,1,15.0,15.0,6.84,0.0
607,185,3,1,600.0,600.0,456.08,0.0
608,185,5,1,1600.0,1520.0,1292.94,0.05
609,253,19,2,90.0,90.0,40.31,0.0
610,759,25,1,28.0,26.6,12.71,0.05
611,406,32,2,18.0,18.0,8.21,0.0
612,602,8,1,280.0,280.0,220.56,0.0
613,204,50,1,40.0,40.0,17.93,0.0
614,283,20,1,12.0,12.0,5.45,0.0
615,283,30,1,10.0,10.0,4.55,0.0
616,474,37,1,22.0,22.0,9.85,0.0
617,422,20,1,12.0,12.0,5.32,0.0
618,422,38,1,35.0,35.0,15.98,0.0
619,909,38,1,35.0,35.0,15.72,0.0
620,452,15,1,60.0,60.0,48.35,0.0
621,487,27,1,32.0,32.0,14.66,0.0
622,270,28,1,55.0,55.0,25.16,0.0
623,826,29,1,16.0,16.0,7.15,0.0
624,778,30,1,10.0,10.0,4.46,0.0
625,778,34,1,29.0,29.0,13.09,0.0
626,614,12,1,250.0,250.0,150.12,0.0
627,614,3,1,600.0,600.0,453.2,0.0
628,1126,50,1,40.0,40.0,17.87,0.0
629,675,35,1,40.0,40.0,18.24,0.0
630,845,7,1,700.0,700.0,564.16,0.0
631,845,21,2,18.0,18.0,8.05,0.0
632,832,19,1,90.0,90.0,40.1,0.0
633,43,20,1,12.0,12.0,5.31,0.0
634,637,34,1,29.0,29.0,13.23,0.0
635,425,25,1,28.0,28.0,12.7,0.0
636,425,48,1,15.0,15.0,6.65,0.0
637,65,16,2,15.0,15.0,6.79,0.0
638,340,32,1,18.0,18.0,8.25,0.0
639,707,32,2,18.0,18.0,8.02,0.0
640,401,29,1,16.0,16.0,7.08,0.0
641,181,35,1,40.0,40.0,18.36,0.0
642,871,3,1,600.0,600.0,454.86,0.0
643,593,27,1,32.0,32.0,14.56,0.0
644,593,25,1,28.0,28.0,12.49,0.0
645,593,39,1,12.0,12.0,5.31,0.0
646,1128,45,1,10.0,10.0,4.46,0.0
647,951,13,1,1100.0,1100.0,879.71,0.0
648,951,5,1,1600.0,1600.0,1301.94,0.0
649,538,32,1,18.0,18.0,7.98,0.0
650,538,8,1,280.0,280.0,226.41,0.0
651,565,48,2,15.0,15.0,6.79,0.0
652,565,28,1,55.0,55.0,25.16,0.0
653,888,43,1,55.0,55.0,24.36,0.0
654,888,23,1,35.0,35.0,15.48,0.0
655,775,13,1,1100.0,1100.0,863.06,0.0
656,775,11,1,80.0,80.0,48.0,0.0
657,517,21,1,18.0,18.0,7.94,0.0
658,309,15,1,60.0,60.0,48.78,0.0
659,569,23,1,35.0,35.0,15.76,0.0
660,1034,44,1,16.0,16.0,7.2,0.0
661,443,8,1,280.0,280.0,226.56,0.0
662,443,12,1,250.0,250.0,150.24,0.0
663,173,47,1,18.0,18.0,8.25,0.0
664,482,35,1,40.0,40.0,18.05,0.0
665,1027,28,1,55.0,55.0,24.61,0.0
666,407,5,1,1600.0,1600.0,1303.49,0.0
667,126,42,1,32.0,32.0,14.6,0.0
668,865,25,1,28.0,28.0,12.49,0.0
669,449,9,1,400.0,400.0,244.49,0.0
670,782,7,1,700.0,700.0,568.88,0.0
671,782,16,1,15.0,15.0,6.79,0.0
672,782,9,1,400.0,400.0,238.65,0.0
673,378,2,1,1200.0,1200.0,908.47,0.0
674,408,29,1,16.0,16.0,7.11,0.0
675,706,49,1,29.0,29.0,13.04,0.0
676,678,35,1,40.0,40.0,17.86,0.0
677,669,43,1,55.0,55.0,25.08,0.0
678,1065,5,1,1600.0,1600.0,1257.27,0.0
679,1065,8,1,280.0,280.0,226.58,0.0
680,119,6,1,850.0,850.0,678.87,0.0
681,119,15,1,60.0,60.0,48.34,0.0
682,890,18,1,25.0,25.0,11.09,0.0
683,489,31,1,8.0,7.6,3.66,0.05
684,117,27,1,32.0,32.0,14.38,0.0
685,117,8,1,280.0,280.0,227.75,0.0
686,117,5,1,1600.0,1600.0,1256.75,0.0
687,623,27,1,32.0,32.0,14.19,0.0
688,167,5,1,1600.0,1600.0,1296.42,0.0
689,167,8,1,280.0,280.0,220.39,0.0
690,523,31,1,8.0,8.0,3.65,0.0
691,6,49,2,29.0,29.0,13.22,0.0
692,509,22,2,22.0,22.0,9.95,0.0
693,828,23,2,35.0,35.0,15.7,0.0
694,416,13,1,1100.0,1100.0,882.67,0.0
695,299,9,1,400.0,400.0,242.81,0.0
696,814,21,1,18.0,18.0,8.05,0.0
697,814,5,1,1600.0,1600.0,1260.58,0.0
698,301,25,1,28.0,28.0,12.56,0.0
699,736,35,1,40.0,40.0,18.04,0.0
700,499,2,1,1200.0,1200.0,883.47,0.0
701,275,12,1,250.0,237.5,150.67,0.05
702,819,38,1,35.0,35.0,15.44,0.0
703,80,27,1,32.0,32.0,14.12,0.0
704,576,6,1,850.0,850.0,674.12,0.0
705,649,28,1,55.0,55.0,25.02,0.0
706,447,48,1,15.0,15.0,6.67,0.0
707,369,31,1,8.0,8.0,3.6,0.0
708,332,48,2,15.0,15.0,6.66,0.0
709,716,46,1,8.0,8.0,3.61,0.0
710,716,33,1,15.0,15.0,6.81,0.0
711,716,30,1,10.0,10.0,4.52,0.0
712,794,40,1,28.0,26.6,12.5,0.05
713,69,43,1,55.0,55.0,24.37,0.0
714,244,16,1,15.0,15.0,6.85,0.0
715,244,15,1,60.0,60.0,48.93,0.0
716,244,11,1,80.0,80.0,48.01,0.0
717,359,19,2,90.0,90.0,40.03,0.0
718,12,13,1,1100.0,1100.0,886.52,0.0
719,12,5,1,1600.0,1600.0,1303.99,0.0
720,198,36,2,18.0,18.0,8.0,0.0
721,419,6,1,850.0,850.0,674.15,0.0
722,419,8,1,280.0,280.0,223.41,0.0
723,114,30,1,10.0,9.5,4.55,0.05
724,564,50,1,40.0,40.0,17.67,0.0
725,564,21,1,18.0,18.0,8.18,0.0
726,917,34,2,29.0,29.0,12.88,0.0
727,215,47,1,18.0,18.0,7.98,0.0
728,453,47,1,18.0,18.0,8.13,0.0
729,668,32,1,18.0,18.0,8.18,0.0
730,1042,37,1,22.0,22.0,9.79,0.0
731,342,23,1,35.0,35.0,15.5,0.0
732,757,1,1,1400.0,1400.0,1038.27,0.0
733,164,36,1,18.0,18.0,8.23,0.0
734,164,5,1,1600.0,1600.0,1261.82,0.0
735,905,50,1,40.0,40.0,17.97,0.0
736,118,50,1,40.0,40.0,17.74,0.0
737,327,47,1,18.0,18.0,8.0,0.0
738,327,1,1,1400.0,1400.0,1034.34,0.0
739,415,41,2,45.0,45.0,19.89,0.0
740,19,9,1,400.0,400.0,239.6,0.0
741,31,39,1,12.0,12.0,5.37,0.0
742,712,18,1,25.0,25.0,11.38,0.0
743,721,23,1,35.0,35.0,15.54,0.0
744,848,47,1,18.0,18.0,7.97,0.0
745,409,7,1,700.0,700.0,562.05,0.0
746,837,41,1,45.0,45.0,20.07,0.0
747,765,10,1,45.0,45.0,26.73,0.0
748,370,21,2,18.0,18.0,8.01,0.0
749,999,19,1,90.0,90.0,41.22,0.0
750,999,44,1,16.0,16.0,7.32,0.0
751,154,38,1,35.0,35.0,15.46,0.0
752,1118,42,1,32.0,32.0,14.53,0.0
753,315,29,1,16.0,16.0,7.18,0.0
754,768,38,1,35.0,35.0,15.94,0.0
755,998,45,2,10.0,10.0,4.49,0.0
756,998,34,2,29.0,29.0,12.91,0.0
757,822,15,1,60.0,60.0,48.86,0.0
758,822,11,1,80.0,80.0,47.29,0.0
759,885,38,1,35.0,35.0,15.49,0.0
760,885,16,1,15.0,15.0,6.74,0.0
761,679,43,1,55.0,55.0,24.95,0.0
762,1033,43,1,55.0,55.0,24.99,0.0
763,547,5,1,1600.0,1600.0,1293.92,0.0
764,741,33,1,15.0,15.0,6.83,0.0
765,1037,17,1,30.0,30.0,13.48,0.0
766,699,8,1,280.0,280.0,220.15,0.0
767,699,17,2,30.0,30.0,13.71,0.0
768,627,20,1,12.0,12.0,5.36,0.0
769,816,22,1,22.0,20.9,9.98,0.05
770,421,18,1,25.0,25.0,11.38,0.0
771,421,7,1,700.0,700.0,550.61,0.0
772,889,29,2,16.0,16.0,7.27,0.0
773,1019,14,1,650.0,650.0,528.07,0.0
774,125,42,1,32.0,30.4,14.32,0.05
775,256,40,2,28.0,26.6,12.44,0.05
776,111,32,1,18.0,18.0,8.0,0.0
777,111,8,1,280.0,280.0,228.31,0.0
778,178,25,1,28.0,28.0,12.41,0.0
779,358,43,2,55.0,55.0,25.18,0.0
780,358,28,1,55.0,55.0,24.83,0.0
781,1041,3,1,600.0,600.0,446.77,0.0
782,1041,2,1,1200.0,1200.0,914.33,0.0
783,733,42,1,32.0,32.0,14.27,0.0
784,457,1,1,1400.0,1400.0,1051.12,0.0
785,766,44,1,16.0,16.0,7.25,0.0
786,766,38,2,35.0,33.25,15.77,0.05
787,680,37,1,22.0,22.0,9.95,0.0
788,1053,9,1,400.0,400.0,244.23,0.0
789,1053,20,1,12.0,11.4,5.31,0.05
790,558,46,1,8.0,8.0,3.54,0.0
791,129,48,2,15.0,15.0,6.87,0.0
792,444,46,1,8.0,8.0,3.54,0.0
793,918,23,1,35.0,35.0,15.76,0.0
794,635,20,2,12.0,12.0,5.36,0.0
795,555,40,1,28.0,28.0,12.41,0.0
796,476,12,1,250.0,250.0,148.75,0.0
797,230,29,2,16.0,16.0,7.31,0.0
798,454,16,1,15.0,15.0,6.87,0.0
799,365,44,1,16.0,15.2,7.24,0.05
800,365,28,1,55.0,55.0,25.03,0.0
801,477,34,2,29.0,29.0,13.07,0.0
802,477,25,1,28.0,28.0,12.62,0.0
803,16,37,1,22.0,22.0,10.01,0.0
804,33,26,1,45.0,45.0,20.06,0.0
805,33,19,1,90.0,90.0,40.47,0.0
806,552,40,1,28.0,28.0,12.37,0.0
807,280,27,1,32.0,32.0,14.37,0.0
808,563,48,1,15.0,15.0,6.66,0.0
809,203,43,1,55.0,55.0,24.43,0.0
810,665,23,1,35.0,35.0,16.0,0.0
811,771,11,1,80.0,80.0,47.12,0.0
812,771,3,1,600.0,600.0,446.7,0.0
813,176,26,1,45.0,45.0,20.06,0.0
814,207,47,1,18.0,18.0,8.12,0.0
815,556,10,1,45.0,45.0,26.62,0.0
816,325,1,1,1400.0,1400.0,1051.41,0.0
817,130,10,1,45.0,45.0,27.29,0.0
818,130,3,1,600.0,600.0,458.06,0.0
819,141,30,2,10.0,9.5,4.58,0.05
820,381,50,1,40.0,40.0,18.11,0.0
821,73,26,2,45.0,45.0,20.57,0.0
822,382,24,1,12.0,12.0,5.46,0.0
823,481,16,1,15.0,15.0,6.86,0.0
824,95,10,1,45.0,45.0,27.43,0.0
825,95,3,1,600.0,600.0,443.51,0.0
826,11,37,1,22.0,22.0,9.71,0.0
827,311,15,1,60.0,60.0,47.22,0.0
828,311,11,1,80.0,80.0,47.15,0.0
829,343,32,1,18.0,18.0,8.13,0.0
830,115,28,1,55.0,55.0,25.18,0.0
831,248,5,1,1600.0,1600.0,1289.07,0.0
832,248,9,1,400.0,400.0,244.39,0.0
833,1097,2,1,1200.0,1200.0,903.71,0.0
834,1097,12,1,250.0,250.0,150.07,0.0
835,651,3,1,600.0,600.0,453.89,0.0
836,385,46,1,8.0,8.0,3.53,0.0
837,324,35,1,40.0,40.0,17.96,0.0
838,533,25,1,28.0,28.0,12.46,0.0
839,738,34,1,29.0,29.0,13.01,0.0
840,434,10,1,45.0,45.0,27.43,0.0
841,847,38,1,35.0,35.0,15.52,0.0
842,847,40,1,28.0,28.0,12.64,0.0
843,62,43,1,55.0,55.0,24.72,0.0
844,1100,34,1,29.0,29.0,12.82,0.0
845,596,16,1,15.0,15.0,6.64,0.0
846,450,50,1,40.0,40.0,18.04,0.0
847,729,40,1,28.0,28.0,12.73,0.0
848,41,31,1,8.0,8.0,3.55,0.0
849,357,40,2,28.0,28.0,12.63,0.0
850,1000,15,1,60.0,60.0,47.62,0.0
851,1000,18,1,25.0,25.0,11.28,0.0
852,46,34,1,29.0,29.0,12.79,0.0
853,940,16,2,15.0,14.25,6.79,0.05
854,955,1,1,1400.0,1400.0,1030.19,0.0
855,955,4,1,350.0,350.0,265.28,0.0
856,1008,44,1,16.0,16.0,7.34,0.0
857,1040,15,1,60.0,60.0,47.96,0.0
858,995,43,1,55.0,55.0,24.51,0.0
859,995,46,1,8.0,8.0,3.63,0.0
860,1134,13,1,1100.0,1100.0,875.54,0.0
861,908,20,1,12.0,12.0,5.35,0.0
862,939,44,1,16.0,16.0,7.19,0.0
863,27,10,1,45.0,45.0,26.85,0.0
864,27,3,1,600.0,600.0,452.45,0.0
865,994,44,1,16.0,16.0,7.07,0.0
866,994,38,1,35.0,35.0,15.62,0.0
867,351,35,1,40.0,40.0,17.7,0.0
868,723,43,1,55.0,55.0,24.44,0.0
869,723,18,2,25.0,25.0,11.07,0.0
870,895,4,1,350.0,350.0,265.93,0.0
871,895,34,1,29.0,29.0,13.15,0.0
872,895,24,1,12.0,12.0,5.36,0.0
873,412,11,1,80.0,80.0,48.07,0.0
874,13,15,1,60.0,60.0,47.76,0.0
875,13,11,1,80.0,80.0,47.97,0.0
876,91,36,1,18.0,18.0,8.23,0.0
877,52,48,1,15.0,15.0,6.66,0.0
878,44,50,2,40.0,40.0,18.29,0.0
879,307,44,1,16.0,16.0,7.3,0.0
880,677,35,1,40.0,40.0,18.02,0.0
881,677,34,1,29.0,29.0,13.08,0.0
882,694,26,1,45.0,42.75,19.94,0.05
883,658,49,1,29.0,29.0,12.83,0.0
884,901,17,1,30.0,30.0,13.49,0.0
885,976,35,1,40.0,40.0,17.74,0.0
886,861,9,1,400.0,400.0,240.22,0.0
887,861,30,1,10.0,10.0,4.58,0.0
888,861,22,1,22.0,22.0,9.77,0.0
889,993,9,1,400.0,400.0,243.43,0.0
890,993,3,1,600.0,600.0,443.56,0.0
891,735,16,1,15.0,15.0,6.65,0.0
892,718,1,1,1400.0,1400.0,1061.93,0.0
893,1006,33,1,15.0,15.0,6.82,0.0
894,739,13,1,1100.0,1100.0,880.47,0.0
895,672,32,2,18.0,17.1,7.98,0.05
896,643,26,1,45.0,45.0,19.85,0.0
897,536,34,1,29.0,29.0,12.85,0.0
898,536,33,1,15.0,15.0,6.78,0.0
899,597,1,1,1400.0,1400.0,1030.23,0.0
900,566,27,1,32.0,32.0,14.54,0.0
901,629,5,1,1600.0,1600.0,1272.43,0.0
902,629,22,1,22.0,22.0,10.04,0.0
903,1039,36,1,18.0,18.0,8.14,0.0
904,317,24,1,12.0,12.0,5.42,0.0
905,317,19,2,90.0,85.5,39.71,0.05
906,102,20,1,12.0,12.0,5.35,0.0
907,102,18,1,25.0,25.0,11.43,0.0
908,9,31,1,8.0,8.0,3.56,0.0
909,189,44,1,16.0,16.0,7.26,0.0
910,266,33,2,15.0,15.0,6.73,0.0
911,1135,38,1,35.0,35.0,15.55,0.0
912,1135,48,1,15.0,15.0,6.71,0.0
913,779,42,1,32.0,32.0,14.35,0.0
914,943,47,2,18.0,18.0,7.97,0.0
915,943,3,1,600.0,600.0,443.45,0.0
916,943,13,1,1100.0,1100.0,889.23,0.0
917,813,37,2,22.0,22.0,9.72,0.0
918,673,29,1,16.0,16.0,7.09,0.0
919,662,43,1,55.0,55.0,24.85,0.0
920,670,50,1,40.0,40.0,18.34,0.0
921,800,12,1,250.0,250.0,149.57,0.0
922,1038,46,1,8.0,8.0,3.66,0.0
923,1104,25,1,28.0,28.0,12.53,0.0
924,1104,44,1,16.0,16.0,7.06,0.0
925,1104,30,2,10.0,10.0,4.53,0.0
926,61,21,2,18.0,18.0,8.08,0.0
927,472,3,1,600.0,600.0,448.11,0.0
928,472,2,1,1200.0,1200.0,907.02,0.0
929,590,29,1,16.0,16.0,7.31,0.0
930,59,42,1,32.0,32.0,14.32,0.0
931,47,4,1,350.0,350.0,258.54,0.0
932,47,14,1,650.0,650.0,527.03,0.0
933,1012,36,2,18.0,18.0,8.03,0.0
934,862,30,1,10.0,10.0,4.52,0.0
935,854,30,1,10.0,10.0,4.55,0.0
936,854,34,1,29.0,29.0,13.28,0.0
937,531,45,1,10.0,10.0,4.53,0.0
938,1119,19,2,90.0,90.0,40.52,0.0
939,830,31,1,8.0,8.0,3.54,0.0
940,363,26,1,45.0,42.75,20.03,0.05
941,1015,31,1,8.0,8.0,3.65,0.0
942,1015,47,1,18.0,18.0,8.1,0.0
943,1015,1,1,1400.0,1400.0,1030.12,0.0
944,1015,2,1,1200.0,1200.0,888.45,0.0
945,574,42,1,32.0,32.0,14.29,0.0
946,1081,33,1,15.0,15.0,6.82,0.0
947,743,39,1,12.0,12.0,5.4,0.0
948,166,16,1,15.0,15.0,6.79,0.0
949,199,5,1,1600.0,1600.0,1282.39,0.0
950,199,15,1,60.0,60.0,48.87,0.0
951,96,6,1,850.0,850.0,691.29,0.0
952,277,20,1,12.0,12.0,5.36,0.0
953,271,2,1,1200.0,1200.0,883.18,0.0
954,438,47,1,18.0,18.0,8.22,0.0
955,620,38,1,35.0,35.0,15.74,0.0
956,134,8,1,280.0,266.0,223.89,0.05
957,964,44,1,16.0,16.0,7.25,0.0
958,290,17,1,30.0,30.0,13.49,0.0
959,337,25,1,28.0,28.0,12.55,0.0
960,174,8,1,280.0,280.0,225.05,0.0
961,504,24,1,12.0,12.0,5.5,0.0
962,15,4,1,350.0,350.0,258.6,0.0
963,661,8,1,280.0,280.0,226.38,0.0
964,362,27,1,32.0,32.0,14.33,0.0
965,1107,12,1,250.0,250.0,147.34,0.0
966,67,21,1,18.0,18.0,8.04,0.0
967,25,29,1,16.0,16.0,7.25,0.0
968,25,30,1,10.0,10.0,4.57,0.0
969,37,6,1,850.0,850.0,675.27,0.0
970,37,42,1,32.0,32.0,14.38,0.0
971,37,15,1,60.0,60.0,48.7,0.0
972,827,26,2,45.0,45.0,20.06,0.0
973,81,19,2,90.0,90.0,40.2,0.0
974,429,28,2,55.0,55.0,24.57,0.0
975,106,37,1,22.0,22.0,9.9,0.0
976,384,6,1,850.0,850.0,688.47,0.0
977,384,15,1,60.0,60.0,48.32,0.0
978,26,42,1,32.0,32.0,14.28,0.0
979,1023,31,1,8.0,8.0,3.56,0.0
980,395,22,1,22.0,22.0,10.09,0.0
981,760,6,1,850.0,850.0,667.69,0.0
982,760,33,2,15.0,15.0,6.88,0.0
983,760,8,1,280.0,280.0,223.12,0.0
984,772,16,1,15.0,15.0,6.81,0.0
985,772,5,1,1600.0,1600.0,1284.0,0.0
986,754,50,1,40.0,40.0,17.84,0.0
987,754,32,1,18.0,18.0,8.12,0.0
988,645,9,1,400.0,400.0,241.45,0.0
989,645,3,1,600.0,600.0,446.43,0.0
990,937,23,1,35.0,35.0,15.71,0.0
991,511,4,1,350.0,350.0,263.81,0.0
992,656,37,1,22.0,22.0,10.0,0.0
993,851,16,1,15.0,15.0,6.75,0.0
994,255,36,1,18.0,18.0,8.01,0.0
995,1099,43,2,55.0,55.0,24.99,0.0
996,573,28,2,55.0,55.0,25.18,0.0
997,717,13,1,1100.0,1100.0,895.3,0.0
998,4,35,1,40.0,40.0,17.78,0.0
999,158,6,1,850.0,850.0,689.36,0.0
1000,158,8,1,280.0,266.0,223.2,0.05
1001,725,13,1,1100.0,1100.0,884.71,0.0
1002,696,8,1,280.0,280.0,225.31,0.0
1003,696,49,1,29.0,29.0,12.92,0.0
1004,696,7,1,700.0,700.0,562.27,0.0
1005,124,34,2,29.0,29.0,12.85,0.0
1006,39,15,1,60.0,60.0,47.93,0.0
1007,39,11,1,80.0,80.0,48.11,0.0
1008,138,36,2,18.0,18.0,7.95,0.0
1009,138,4,1,350.0,350.0,258.92,0.0
1010,56,9,1,400.0,400.0,241.52,0.0
1011,578,4,1,350.0,350.0,265.46,0.0
1012,578,14,1,650.0,650.0,510.75,0.0
1013,278,29,1,16.0,15.2,7.14,0.05
1014,1009,17,1,30.0,30.0,13.59,0.0
1015,989,19,1,90.0,90.0,40.33,0.0
1016,217,49,1,29.0,29.0,13.09,0.0
1017,1044,14,1,650.0,650.0,526.84,0.0
1018,1024,16,2,15.0,15.0,6.68,0.0
1019,965,48,1,15.0,15.0,6.68,0.0
1020,869,5,1,1600.0,1600.0,1292.15,0.0
1021,869,22,1,22.0,22.0,10.02,0.0
1022,869,25,1,28.0,28.0,12.72,0.0
1023,869,15,1,60.0,60.0,48.84,0.0
1024,287,14,1,650.0,650.0,518.74,0.0
1025,287,11,1,80.0,80.0,47.53,0.0
1026,634,2,1,1200.0,1140.0,895.49,0.05
1027,418,19,2,90.0,90.0,40.38,0.0
1028,1093,14,1,650.0,650.0,529.09,0.0
1029,752,34,1,29.0,29.0,13.22,0.0
1030,1073,2,1,1200.0,1200.0,912.29,0.0
1031,1098,20,1,12.0,12.0,5.44,0.0
1032,501,31,1,8.0,8.0,3.61,0.0
1033,983,40,1,28.0,28.0,12.69,0.0
1034,580,7,1,700.0,700.0,557.5,0.0
1035,580,9,1,400.0,400.0,243.93,0.0
1036,460,11,1,80.0,80.0,47.53,0.0
1037,882,1,1,1400.0,1400.0,1065.1,0.0
1038,882,31,1,8.0,7.6,3.55,0.05
1039,882,20,1,12.0,12.0,5.39,0.0
1040,882,4,1,350.0,350.0,260.58,0.0
1041,866,1,1,1400.0,1400.0,1062.15,0.0
1042,866,33,1,15.0,15.0,6.69,0.0
1043,825,26,1,45.0,45.0,20.24,0.0
1044,769,49,2,29.0,29.0,13.27,0.0
1045,128,4,1,350.0,350.0,266.89,0.0
1046,796,41,2,45.0,45.0,19.97,0.0
1047,55,16,1,15.0,15.0,6.63,0.0
1048,279,22,1,22.0,22.0,10.02,0.0
1049,146,16,2,15.0,15.0,6.62,0.0
1050,330,10,1,45.0,45.0,27.31,0.0
1051,10,44,1,16.0,16.0,7.17,0.0
1052,10,24,2,12.0,12.0,5.43,0.0
1053,5,24,1,12.0,12.0,5.33,0.0
1054,193,38,1,35.0,35.0,15.96,0.0
1055,193,41,2,45.0,45.0,20.46,0.0
1056,193,2,1,1200.0,1200.0,912.49,0.0
1057,391,27,1,32.0,32.0,14.57,0.0
1058,75,26,1,45.0,45.0,20.23,0.0
1059,595,26,1,45.0,45.0,20.06,0.0
1060,507,30,1,10.0,10.0,4.56,0.0
1061,76,25,2,28.0,28.0,12.56,0.0
1062,805,48,1,15.0,15.0,6.87,0.0
1063,835,48,2,15.0,15.0,6.68,0.0
1064,835,26,1,45.0,45.0,20.61,0.0
1065,914,20,1,12.0,11.4,5.43,0.05
1066,879,39,1,12.0,12.0,5.5,0.0
1067,494,1,1,1400.0,1400.0,1054.96,0.0
1068,494,14,1,650.0,650.0,522.09,0.0
1069,1016,9,1,400.0,400.0,235.34,0.0
1070,1016,3,1,600.0,600.0,450.47,0.0
1071,1046,2,1,1200.0,1200.0,899.79,0.0
1072,970,23,1,35.0,35.0,15.56,0.0
1073,1058,35,1,40.0,40.0,18.2,0.0
1074,785,22,2,22.0,22.0,9.9,0.0
1075,719,50,1,40.0,40.0,18.26,0.0
1076,719,16,1,15.0,15.0,6.78,0.0
1077,1132,45,1,10.0,10.0,4.46,0.0
1078,839,15,1,60.0,60.0,47.32,0.0
1079,113,29,1,16.0,16.0,7.13,0.0
1080,535,12,1,250.0,237.5,149.22,0.05
1081,535,49,1,29.0,29.0,13.15,0.0
1082,811,49,1,29.0,29.0,12.79,0.0
1083,142,15,1,60.0,60.0,48.36,0.0
1084,726,47,2,18.0,18.0,8.18,0.0
1085,726,27,1,32.0,32.0,14.26,0.0
1086,240,40,1,28.0,28.0,12.37,0.0
1087,1007,29,1,16.0,16.0,7.19,0.0
1088,99,36,2,18.0,18.0,8.13,0.0
1089,1061,22,1,22.0,22.0,9.94,0.0
1090,71,36,1,18.0,18.0,8.02,0.0
1091,172,35,1,40.0,40.0,17.92,0.0
1092,172,45,2,10.0,10.0,4.48,0.0
1093,140,17,1,30.0,30.0,13.33,0.0
1094,196,5,1,1600.0,1600.0,1271.77,0.0
1095,162,45,1,10.0,10.0,4.54,0.0
1096,372,46,1,8.0,8.0,3.57,0.0
1097,282,23,1,35.0,35.0,16.05,0.0
1098,433,16,1,15.0,15.0,6.88,0.0
1099,316,48,2,15.0,15.0,6.73,0.0
1100,948,27,2,32.0,32.0,14.26,0.0
1101,991,35,1,40.0,40.0,18.01,0.0
1102,387,27,1,32.0,32.0,14.21,0.0
1103,387,34,1,29.0,29.0,13.17,0.0
1104,902,5,1,1600.0,1600.0,1257.12,0.0
1105,902,9,1,400.0,400.0,236.63,0.0
1106,410,22,1,22.0,22.0,9.81,0.0
1107,24,24,1,12.0,12.0,5.49,0.0
1108,161,16,2,15.0,15.0,6.88,0.0
1109,258,20,1,12.0,12.0,5.39,0.0
1110,479,11,1,80.0,80.0,47.22,0.0
1111,479,32,1,18.0,18.0,8.22,0.0
1112,479,10,1,45.0,45.0,26.66,0.0
1113,42,17,1,30.0,30.0,13.5,0.0
1114,823,31,2,8.0,8.0,3.61,0.0
1115,291,39,1,12.0,12.0,5.5,0.0
1116,273,24,2,12.0,12.0,5.38,0.0
1117,105,19,1,90.0,90.0,40.5,0.0
1118,49,13,1,1100.0,1100.0,886.38,0.0
1119,49,11,1,80.0,80.0,48.35,0.0
1120,366,50,1,40.0,40.0,18.32,0.0
1121,732,24,1,12.0,12.0,5.33,0.0
1122,724,33,1,15.0,15.0,6.79,0.0
1123,923,12,1,250.0,250.0,150.94,0.0
1124,923,3,1,600.0,600.0,458.12,0.0
1125,801,41,1,45.0,45.0,20.44,0.0
1126,584,30,1,10.0,10.0,4.58,0.0
1127,235,22,1,22.0,22.0,9.72,0.0
1128,859,25,1,28.0,28.0,12.72,0.0
1129,657,22,1,22.0,22.0,9.74,0.0
1130,390,12,1,250.0,250.0,147.54,0.0
1131,390,10,1,45.0,42.75,27.38,0.05
1132,333,2,1,1200.0,1200.0,892.26,0.0
1133,812,33,1,15.0,15.0,6.79,0.0
1134,557,5,1,1600.0,1600.0,1270.28,0.0
1135,557,2,1,1200.0,1200.0,906.66,0.0
1136,557,44,1,16.0,16.0,7.09,0.0
1137,711,26,2,45.0,45.0,20.52,0.0
1138,992,43,1,55.0,55.0,24.64,0.0
