pedido_id,cliente_id,fecha_pedido,canal_venta,medio_pago,estado_pedido,tipo_envio,costo_envio
315,610,2023-09-22,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
316,887,2023-09-22,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
317,717,2023-09-22,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.32
318,166,2023-09-22,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
319,383,2023-09-22,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
320,24,2023-09-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
321,239,2023-09-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
322,110,2023-09-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
323,1154,2023-09-24,Online,Transferencia,Entregado,Entrega Estandar,8.06
324,664,2023-09-25,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
325,653,2023-09-25,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
326,213,2023-09-25,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
327,577,2023-09-25,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
328,1037,2023-09-25,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.61
329,1042,2023-09-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
330,859,2023-09-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
331,375,2023-09-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
332,559,2023-09-26,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
333,909,2023-09-26,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
334,422,2023-09-27,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
335,246,2023-09-27,Online,Transferencia,Entregado,Entrega Estandar,8.11
336,269,2023-09-27,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
337,791,2023-09-28,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
338,173,2023-09-28,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.6
339,971,2023-09-29,Online,Transferencia,Entregado,Entrega Estandar,7.94
340,519,2023-09-29,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
341,1075,2023-09-29,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
342,575,2023-09-29,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
343,662,2023-09-30,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
344,1014,2023-09-30,Online,Tarjeta de Debito,Entregado,Entrega Estandar,30.31
345,265,2023-09-30,Online,Transferencia,Entregado,Entrega Estandar,8.06
346,200,2023-09-30,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
347,1041,2023-10-01,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
348,123,2023-10-01,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
349,239,2023-10-02,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
350,1014,2023-10-02,Fisico,Tarjeta de Credito,Devuelto,Retiro en Tienda,0.0
351,683,2023-10-02,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
352,289,2023-10-02,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
353,40,2023-10-02,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
354,24,2023-10-02,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
355,1180,2023-10-02,Online,Tarjeta de Debito,Entregado,Entrega Estandar,38.73
356,195,2023-10-02,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
357,675,2023-10-02,Online,Tarjeta de Debito,Entregado,Entrega Estandar,6.9
358,621,2023-10-02,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
359,561,2023-10-03,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
360,1042,2023-10-03,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.68
361,195,2023-10-03,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
362,796,2023-10-03,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.83
363,755,2023-10-04,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
364,246,2023-10-04,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
365,644,2023-10-04,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.97
366,893,2023-10-04,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
367,937,2023-10-04,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
368,1191,2023-10-04,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
369,557,2023-10-05,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
370,597,2023-10-05,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
371,1017,2023-10-06,Online,Transferencia,Entregado,Entrega Estandar,8.79
372,887,2023-10-06,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
373,246,2023-10-06,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
374,206,2023-10-06,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
375,239,2023-10-06,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
376,459,2023-10-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.82
377,195,2023-10-06,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
378,540,2023-10-07,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
379,53,2023-10-07,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.78
380,917,2023-10-07,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
381,653,2023-10-07,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
382,661,2023-10-07,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
383,42,2023-10-07,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
384,800,2023-10-08,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
385,664,2023-10-08,Online,Transferencia,Entregado,Entrega Estandar,7.63
386,917,2023-10-08,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
387,889,2023-10-08,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
388,213,2023-10-08,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
389,161,2023-10-08,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.66
390,909,2023-10-08,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
391,859,2023-10-09,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
392,331,2023-10-10,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
393,278,2023-10-10,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
394,58,2023-10-10,Online,Transferencia,Cancelado,Entrega Estandar,0.0
395,802,2023-10-10,Online,Tarjeta de Debito,Cancelado,Entrega Estandar,0.0
396,214,2023-10-10,Online,Tarjeta de Debito,Entregado,Entrega Estandar,36.95
397,247,2023-10-10,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
398,1042,2023-10-10,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.33
399,1087,2023-10-11,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
400,919,2023-10-11,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
401,521,2023-10-11,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
402,359,2023-10-11,Fisico,Tarjeta de Credito,Devuelto,Retiro en Tienda,0.0
403,164,2023-10-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
404,1017,2023-10-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.98
405,929,2023-10-12,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
406,480,2023-10-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
407,530,2023-10-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
408,540,2023-10-12,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.53
409,588,2023-10-12,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
410,890,2023-10-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.49
411,403,2023-10-13,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
412,690,2023-10-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.64
413,241,2023-10-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,33.51
414,110,2023-10-13,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
415,577,2023-10-13,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
416,552,2023-10-13,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
417,1155,2023-10-13,Online,Tarjeta de Credito,Entregado,Entrega Express,9.14
418,843,2023-10-13,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
419,561,2023-10-14,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
420,283,2023-10-14,Online,Tarjeta de Credito,Entregado,Entrega Estandar,19.82
421,621,2023-10-14,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
422,481,2023-10-14,Online,Transferencia,Entregado,Entrega Estandar,6.83
423,264,2023-10-14,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.17
424,1087,2023-10-15,Online,Transferencia,Entregado,Entrega Estandar,31.22
425,519,2023-10-15,Online,Tarjeta de Credito,Entregado,Entrega Express,8.86
426,977,2023-10-15,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
427,917,2023-10-15,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
428,1075,2023-10-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.87
429,799,2023-10-15,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
430,95,2023-10-15,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
431,4,2023-10-15,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
432,367,2023-10-16,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
433,887,2023-10-16,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.47
434,665,2023-10-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
435,359,2023-10-16,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
436,1014,2023-10-16,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
437,459,2023-10-16,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
438,780,2023-10-17,Online,Transferencia,Entregado,Entrega Estandar,7.53
439,977,2023-10-17,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
440,1087,2023-10-17,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
441,279,2023-10-17,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.08
442,136,2023-10-17,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.27
443,530,2023-10-17,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
444,636,2023-10-17,Online,Tarjeta de Credito,Entregado,Entrega Express,7.16
445,283,2023-10-17,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
446,368,2023-10-17,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
447,557,2023-10-18,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
448,70,2023-10-18,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
449,540,2023-10-18,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
450,673,2023-10-19,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
451,1182,2023-10-19,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
452,489,2023-10-19,Online,Tarjeta de Debito,Entregado,Entrega Express,6.9
453,564,2023-10-19,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
454,643,2023-10-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.35
455,352,2023-10-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.89
456,274,2023-10-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.28
457,623,2023-10-20,Online,Tarjeta de Credito,Entregado,Entrega Estandar,31.04
458,430,2023-10-20,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
459,1103,2023-10-20,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
460,850,2023-10-20,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.02
461,254,2023-10-20,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
462,166,2023-10-20,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
463,107,2023-10-21,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
464,402,2023-10-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,16.08
465,368,2023-10-21,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
466,928,2023-10-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,37.06
467,1131,2023-10-21,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
468,470,2023-10-21,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
469,110,2023-10-21,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
470,960,2023-10-21,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.99
471,455,2023-10-21,Online,Tarjeta de Debito,Entregado,Entrega Estandar,31.57
472,732,2023-10-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,40.01
473,426,2023-10-22,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
474,481,2023-10-22,Online,Transferencia,Entregado,Entrega Estandar,8.49
475,323,2023-10-22,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
476,639,2023-10-22,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
477,644,2023-10-22,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.9
478,1014,2023-10-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
479,891,2023-10-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
480,270,2023-10-23,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.06
481,661,2023-10-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
482,530,2023-10-23,Fisico,Tarjeta de Debito,Devuelto,Retiro en Tienda,0.0
483,195,2023-10-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
484,978,2023-10-23,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
485,246,2023-10-24,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
486,921,2023-10-24,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
487,491,2023-10-24,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
488,1154,2023-10-24,Online,Transferencia,Entregado,Entrega Express,35.21
489,542,2023-10-24,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
490,1116,2023-10-24,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
491,451,2023-10-24,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.66
492,281,2023-10-24,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
493,234,2023-10-25,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
494,865,2023-10-25,Online,Tarjeta de Debito,Entregado,Entrega Estandar,31.32
495,402,2023-10-25,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
496,424,2023-10-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
497,88,2023-10-26,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
498,1075,2023-10-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
499,552,2023-10-26,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
500,302,2023-10-26,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
501,848,2023-10-26,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.54
502,237,2023-10-26,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
503,937,2023-10-26,Online,Transferencia,Entregado,Entrega Estandar,7.44
504,795,2023-10-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
505,402,2023-10-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
506,193,2023-10-26,Online,Tarjeta de Debito,Entregado,Entrega Estandar,6.82
507,862,2023-10-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
508,37,2023-10-27,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.71
509,545,2023-10-27,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
510,1191,2023-10-27,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.19
511,812,2023-10-27,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
512,123,2023-10-27,Online,Transferencia,Entregado,Entrega Estandar,7.98
513,161,2023-10-27,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.27
514,126,2023-10-27,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
515,308,2023-10-28,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
516,239,2023-10-28,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
517,528,2023-10-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.89
518,246,2023-10-28,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.04
519,441,2023-10-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.89
520,353,2023-10-28,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
521,110,2023-10-29,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
522,161,2023-10-29,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
523,542,2023-10-29,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
524,274,2023-10-29,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
525,432,2023-10-29,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
526,1002,2023-10-29,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.88
527,1000,2023-10-29,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.65
528,364,2023-10-30,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
529,340,2023-10-30,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
530,1188,2023-10-30,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.13
531,745,2023-10-31,Online,Tarjeta de Credito,Entregado,Entrega Express,9.08
532,283,2023-10-31,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.44
533,664,2023-11-01,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.93
534,373,2023-11-01,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
535,870,2023-11-01,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
536,710,2023-11-01,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.21
537,110,2023-11-01,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
538,522,2023-11-02,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
539,102,2023-11-02,Online,Tarjeta de Credito,Entregado,Entrega Estandar,39.86
540,173,2023-11-02,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.1
541,42,2023-11-02,Online,Transferencia,Entregado,Entrega Estandar,7.81
542,1028,2023-11-02,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
543,195,2023-11-02,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
544,467,2023-11-02,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
545,26,2023-11-02,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
546,52,2023-11-02,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
547,612,2023-11-03,Online,Tarjeta de Credito,Entregado,Entrega Estandar,38.93
548,359,2023-11-03,Online,Tarjeta de Credito,Entregado,Entrega Express,8.77
549,937,2023-11-03,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
550,353,2023-11-03,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
551,1017,2023-11-03,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
552,647,2023-11-03,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
553,344,2023-11-03,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
554,979,2023-11-03,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
555,639,2023-11-04,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.63
556,653,2023-11-04,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
557,909,2023-11-04,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
558,633,2023-11-04,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
559,123,2023-11-04,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
560,470,2023-11-04,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
561,266,2023-11-04,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
562,470,2023-11-04,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
563,652,2023-11-04,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.08
564,561,2023-11-04,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
565,522,2023-11-05,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
566,710,2023-11-05,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
567,229,2023-11-05,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
568,1014,2023-11-05,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
569,530,2023-11-05,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
570,1017,2023-11-05,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
571,973,2023-11-06,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
572,1009,2023-11-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.5
573,831,2023-11-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.08
574,762,2023-11-06,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
575,353,2023-11-06,Online,Transferencia,Entregado,Entrega Express,59.74
576,555,2023-11-06,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
577,141,2023-11-07,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
578,835,2023-11-07,Fisico,Tarjeta de Debito,Devuelto,Retiro en Tienda,0.0
579,359,2023-11-07,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.64
580,850,2023-11-07,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
581,421,2023-11-07,Online,Tarjeta de Debito,Cancelado,Entrega Estandar,0.0
582,159,2023-11-07,Online,Transferencia,Entregado,Entrega Estandar,19.46
583,937,2023-11-07,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
584,901,2023-11-07,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.17
585,1014,2023-11-07,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
586,345,2023-11-07,Online,Transferencia,Entregado,Entrega Estandar,31.65
587,195,2023-11-07,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
588,256,2023-11-08,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
589,1166,2023-11-08,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
590,732,2023-11-08,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
591,441,2023-11-08,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.0
