detalle_id,pedido_id,producto_id,cantidad,precio_lista,precio_unitario,costo_unitario,descuento_aplicado,cliente_id,fecha_pedido,canal_venta,medio_pago,tipo_envio,estado_pedido,costo_envio_linea
1108,161,16,2,15.0,15.0,6.88,0.0,891,2023-07-15,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
734,164,5,1,1600.0,1600.0,1261.82,0.0,577,2023-07-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
35,163,6,1,850.0,850.0,682.74,0.0,35,2023-07-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
36,163,9,1,400.0,400.0,242.83,0.0,35,2023-07-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
733,164,36,1,18.0,18.0,8.23,0.0,577,2023-07-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
64,165,35,1,40.0,40.0,18.35,0.0,66,2023-07-19,Online,Tarjeta de Debito,Entrega Estandar,Entregado,8.19
948,166,16,1,15.0,15.0,6.79,0.0,780,2023-07-19,Online,Tarjeta de Debito,Entrega Estandar,Entregado,7.98
688,167,5,1,1600.0,1600.0,1296.42,0.0,542,2023-07-19,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
689,167,8,1,280.0,280.0,220.39,0.0,542,2023-07-19,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1255,168,16,1,15.0,15.0,6.71,0.0,980,2023-07-20,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
532,169,30,1,10.0,10.0,4.49,0.0,424,2023-07-21,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
534,169,8,1,280.0,280.0,224.6,0.0,424,2023-07-21,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
535,169,15,1,60.0,60.0,47.7,0.0,424,2023-07-21,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
533,169,44,1,16.0,16.0,7.34,0.0,424,2023-07-21,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
253,170,18,1,25.0,25.0,11.07,0.0,234,2023-07-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1092,172,45,2,10.0,10.0,4.48,0.0,886,2023-07-23,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
960,174,8,1,280.0,280.0,225.05,0.0,792,2023-07-23,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
109,171,40,1,28.0,28.0,12.63,0.0,111,2023-07-23,Online,Tarjeta de Debito,Entrega Estandar,Entregado,7.23
663,173,47,1,18.0,18.0,8.25,0.0,530,2023-07-23,Online,Transferencia,Entrega Estandar,Devuelto,8.76
1091,172,35,1,40.0,40.0,17.92,0.0,886,2023-07-23,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
813,176,26,1,45.0,45.0,20.06,0.0,652,2023-07-24,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
131,175,29,1,16.0,16.0,7.12,0.0,136,2023-07-24,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
130,175,47,1,18.0,18.0,8.12,0.0,136,2023-07-24,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
778,178,25,1,28.0,28.0,12.41,0.0,621,2023-07-27,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
224,177,46,1,8.0,8.0,3.6,0.0,213,2023-07-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.52
127,179,2,1,1200.0,1200.0,893.36,0.0,129,2023-07-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,18.42
106,180,35,1,40.0,40.0,18.03,0.0,111,2023-07-27,Online,Tarjeta de Credito,Entrega Express,Entregado,3.72
128,179,14,1,650.0,650.0,509.78,0.0,129,2023-07-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,18.42
107,180,41,1,45.0,45.0,20.41,0.0,111,2023-07-27,Online,Tarjeta de Credito,Entrega Express,Entregado,3.72
641,181,35,1,40.0,40.0,18.36,0.0,521,2023-07-28,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
183,182,47,2,18.0,18.0,8.01,0.0,181,2023-07-29,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1162,183,18,1,25.0,25.0,11.1,0.0,921,2023-07-29,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
604,185,10,1,45.0,42.75,27.5,0.05,470,2023-07-30,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1522,184,18,1,25.0,25.0,11.45,0.0,1191,2023-07-30,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
606,185,33,1,15.0,15.0,6.84,0.0,470,2023-07-30,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
607,185,3,1,600.0,600.0,456.08,0.0,470,2023-07-30,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
608,185,5,1,1600.0,1520.0,1292.94,0.05,470,2023-07-30,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
605,185,13,1,1100.0,1100.0,883.36,0.0,470,2023-07-30,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1332,190,40,1,28.0,28.0,12.77,0.0,1036,2023-07-31,Online,Tarjeta de Credito,Entrega Estandar,Entregado,3.64
425,186,37,1,22.0,22.0,9.92,0.0,353,2023-07-31,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1333,190,48,1,15.0,15.0,6.65,0.0,1036,2023-07-31,Online,Tarjeta de Credito,Entrega Estandar,Entregado,3.64
14,188,28,2,55.0,55.0,24.84,0.0,9,2023-07-31,Online,Transferencia,Entrega Estandar,Cancelado,0.0
909,189,44,1,16.0,16.0,7.26,0.0,724,2023-07-31,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.68
583,187,49,1,29.0,29.0,13.18,0.0,466,2023-07-31,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
134,192,38,1,35.0,35.0,15.7,0.0,141,2023-08-01,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
161,191,50,1,40.0,40.0,17.85,0.0,164,2023-08-01,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.44
1056,193,2,1,1200.0,1200.0,912.49,0.0,859,2023-08-02,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
6,194,42,2,32.0,32.0,14.5,0.0,2,2023-08-02,Online,Transferencia,Entrega Estandar,Entregado,4.02
1054,193,38,1,35.0,35.0,15.96,0.0,859,2023-08-02,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1055,193,41,2,45.0,45.0,20.46,0.0,859,2023-08-02,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5,194,30,2,10.0,10.0,4.45,0.0,2,2023-08-02,Online,Transferencia,Entrega Estandar,Entregado,4.02
1505,195,30,1,10.0,10.0,4.51,0.0,1177,2023-08-03,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.6
1094,196,5,1,1600.0,1600.0,1271.77,0.0,887,2023-08-04,Online,Tarjeta de Debito,Entrega Express,Entregado,54.47
599,197,38,2,35.0,35.0,15.82,0.0,470,2023-08-04,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
949,199,5,1,1600.0,1600.0,1282.39,0.0,780,2023-08-05,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
720,198,36,2,18.0,18.0,8.0,0.0,561,2023-08-05,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
950,199,15,1,60.0,60.0,48.87,0.0,780,2023-08-05,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1400,200,17,1,30.0,28.5,13.64,0.05,1091,2023-08-06,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1401,200,46,1,8.0,7.6,3.66,0.05,1091,2023-08-06,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
593,201,47,2,18.0,18.0,8.14,0.0,470,2023-08-06,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
20,205,43,2,55.0,55.0,25.13,0.0,24,2023-08-07,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.86
613,204,50,1,40.0,40.0,17.93,0.0,481,2023-08-07,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
809,203,43,1,55.0,55.0,24.43,0.0,652,2023-08-07,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
165,202,35,1,40.0,40.0,17.66,0.0,166,2023-08-07,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
493,208,18,1,25.0,25.0,11.35,0.0,401,2023-08-08,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1212,206,20,1,12.0,12.0,5.41,0.0,944,2023-08-08,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.97
814,207,47,1,18.0,18.0,8.12,0.0,652,2023-08-08,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1336,209,31,1,8.0,8.0,3.59,0.0,1037,2023-08-09,Online,Tarjeta de Debito,Entrega Estandar,Entregado,7.96
476,210,25,1,28.0,26.6,12.65,0.05,383,2023-08-10,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
67,212,18,1,25.0,25.0,11.13,0.0,68,2023-08-10,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
600,211,5,1,1600.0,1600.0,1285.32,0.0,470,2023-08-10,Online,Transferencia,Entrega Estandar,Entregado,18.76
601,211,6,1,850.0,850.0,691.16,0.0,470,2023-08-10,Online,Transferencia,Entrega Estandar,Entregado,18.76
727,215,47,1,18.0,18.0,7.98,0.0,562,2023-08-11,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
565,214,42,1,32.0,30.4,14.49,0.05,459,2023-08-11,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
245,213,12,1,250.0,250.0,150.25,0.0,228,2023-08-11,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
563,214,49,1,29.0,29.0,12.86,0.0,459,2023-08-11,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
246,213,10,1,45.0,45.0,26.95,0.0,228,2023-08-11,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
566,214,1,1,1400.0,1400.0,1069.95,0.0,459,2023-08-11,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
564,214,4,1,350.0,350.0,266.54,0.0,459,2023-08-11,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
567,216,37,1,22.0,22.0,9.76,0.0,459,2023-08-12,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
568,216,26,1,45.0,45.0,20.5,0.0,459,2023-08-12,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1016,217,49,1,29.0,29.0,13.09,0.0,842,2023-08-13,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1386,218,20,2,12.0,12.0,5.41,0.0,1087,2023-08-13,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1527,219,35,2,40.0,40.0,18.21,0.0,1198,2023-08-14,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1526,219,47,2,18.0,18.0,7.95,0.0,1198,2023-08-14,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1458,222,30,1,10.0,10.0,4.56,0.0,1147,2023-08-16,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1259,224,47,1,18.0,18.0,8.04,0.0,986,2023-08-16,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
319,221,35,1,40.0,40.0,18.13,0.0,265,2023-08-16,Online,Tarjeta de Debito,Entrega Estandar,Entregado,8.18
477,223,22,1,22.0,22.0,9.75,0.0,383,2023-08-16,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
430,220,40,1,28.0,28.0,12.81,0.0,353,2023-08-16,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1258,224,4,1,350.0,350.0,262.62,0.0,986,2023-08-16,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1257,224,48,1,15.0,15.0,6.67,0.0,986,2023-08-16,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1459,222,16,1,15.0,15.0,6.62,0.0,1147,2023-08-16,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
240,225,42,1,32.0,32.0,14.44,0.0,220,2023-08-17,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
241,225,39,1,12.0,12.0,5.41,0.0,220,2023-08-17,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
187,227,37,1,22.0,22.0,9.91,0.0,188,2023-08-17,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
311,226,21,1,18.0,18.0,8.19,0.0,265,2023-08-17,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1475,229,14,1,650.0,650.0,526.13,0.0,1155,2023-08-18,Online,Tarjeta de Credito,Entrega Estandar,Entregado,16.86
1476,229,5,1,1600.0,1600.0,1264.21,0.0,1155,2023-08-18,Online,Tarjeta de Credito,Entrega Estandar,Entregado,16.86
471,228,13,1,1100.0,1100.0,890.54,0.0,382,2023-08-18,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
797,230,29,2,16.0,16.0,7.31,0.0,639,2023-08-18,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
326,231,25,1,28.0,28.0,12.72,0.0,266,2023-08-19,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
325,231,2,1,1200.0,1200.0,887.62,0.0,266,2023-08-19,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
182,232,50,1,40.0,40.0,18.29,0.0,181,2023-08-20,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
351,233,31,1,8.0,8.0,3.57,0.0,283,2023-08-21,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
350,233,28,1,55.0,55.0,25.17,0.0,283,2023-08-21,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
236,234,50,1,40.0,40.0,18.1,0.0,214,2023-08-21,Online,Tarjeta de Debito,Entrega Estandar,Entregado,7.63
1127,235,22,1,22.0,22.0,9.72,0.0,904,2023-08-21,Online,Transferencia,Entrega Estandar,Entregado,8.34
151,236,5,1,1600.0,1520.0,1287.67,0.05,161,2023-08-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
150,236,13,1,1100.0,1100.0,882.71,0.0,161,2023-08-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1186,237,21,1,18.0,18.0,8.1,0.0,936,2023-08-23,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
202,238,34,1,29.0,29.0,12.86,0.0,195,2023-08-24,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.06
33,239,8,1,280.0,280.0,221.46,0.0,35,2023-08-24,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1086,240,40,1,28.0,28.0,12.37,0.0,881,2023-08-24,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
32,239,5,1,1600.0,1600.0,1302.9,0.0,35,2023-08-24,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1185,241,42,1,32.0,32.0,14.28,0.0,935,2023-08-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1156,242,34,2,29.0,29.0,13.01,0.0,919,2023-08-26,Online,Tarjeta de Debito,Entrega Estandar,Entregado,8.49
229,243,30,1,10.0,10.0,4.58,0.0,213,2023-08-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.19
716,244,11,1,80.0,80.0,48.01,0.0,561,2023-08-28,Online,Transferencia,Entrega Estandar,Entregado,2.64
715,244,15,1,60.0,60.0,48.93,0.0,561,2023-08-28,Online,Transferencia,Entrega Estandar,Entregado,2.64
714,244,16,1,15.0,15.0,6.85,0.0,561,2023-08-28,Online,Transferencia,Entrega Estandar,Entregado,2.64
28,245,26,1,45.0,45.0,19.98,0.0,35,2023-08-28,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1377,246,39,1,12.0,12.0,5.3,0.0,1075,2023-08-28,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
832,248,9,1,400.0,400.0,244.39,0.0,664,2023-08-30,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
162,247,22,1,22.0,22.0,9.88,0.0,166,2023-08-30,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.87
831,248,5,1,1600.0,1600.0,1289.07,0.0,664,2023-08-30,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
562,251,19,2,90.0,90.0,40.16,0.0,457,2023-08-31,Fisico,Tarjeta de Credito,Retiro en Tienda,Devuelto,0.0
308,250,36,1,18.0,18.0,8.04,0.0,264,2023-08-31,Online,Tarjeta de Credito,Entrega Estandar,Entregado,4.08
307,250,41,1,45.0,45.0,20.27,0.0,264,2023-08-31,Online,Tarjeta de Credito,Entrega Estandar,Entregado,4.08
1214,252,43,1,55.0,55.0,24.4,0.0,947,2023-08-31,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
372,249,16,1,15.0,15.0,6.87,0.0,303,2023-08-31,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.95
609,253,19,2,90.0,90.0,40.31,0.0,471,2023-09-01,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1353,254,42,1,32.0,32.0,14.34,0.0,1057,2023-09-02,Online,Tarjeta de Credito,Entrega Estandar,Entregado,2.71
1354,254,27,1,32.0,32.0,14.18,0.0,1057,2023-09-02,Online,Tarjeta de Credito,Entrega Estandar,Entregado,2.71
775,256,40,2,28.0,26.6,12.44,0.05,621,2023-09-02,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.14
994,255,36,1,18.0,18.0,8.01,0.0,823,2023-09-02,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1355,254,46,1,8.0,8.0,3.55,0.0,1057,2023-09-02,Online,Tarjeta de Credito,Entrega Estandar,Entregado,2.71
1109,258,20,1,12.0,12.0,5.39,0.0,891,2023-09-03,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.07
1320,257,34,2,29.0,29.0,13.07,0.0,1017,2023-09-03,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
251,259,18,2,25.0,25.0,11.27,0.0,233,2023-09-03,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
174,260,17,1,30.0,30.0,13.32,0.0,173,2023-09-04,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1326,261,6,1,850.0,850.0,687.3,0.0,1017,2023-09-05,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1442,262,38,1,35.0,35.0,15.95,0.0,1135,2023-09-05,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
255,265,43,1,55.0,55.0,24.29,0.0,237,2023-09-05,Online,Tarjeta de Credito,Entrega Express,Entregado,7.06
1443,264,10,1,45.0,45.0,26.67,0.0,1136,2023-09-05,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1325,261,8,1,280.0,280.0,221.16,0.0,1017,2023-09-05,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1444,264,3,1,600.0,600.0,444.61,0.0,1136,2023-09-05,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
15,263,45,2,10.0,10.0,4.48,0.0,12,2023-09-05,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
622,270,28,1,55.0,55.0,25.16,0.0,491,2023-09-06,Fisico,Tarjeta de Credito,Retiro en Tienda,Devuelto,0.0
1210,269,16,1,15.0,15.0,6.85,0.0,941,2023-09-06,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.01
541,268,12,1,250.0,250.0,147.42,0.0,437,2023-09-06,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1240,267,36,1,18.0,18.0,8.19,0.0,978,2023-09-06,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
910,266,33,2,15.0,15.0,6.73,0.0,724,2023-09-06,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
542,268,10,1,45.0,45.0,26.58,0.0,437,2023-09-06,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
701,275,12,1,250.0,237.5,150.67,0.05,552,2023-09-07,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1116,273,24,2,12.0,12.0,5.38,0.0,891,2023-09-07,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1223,274,25,1,28.0,28.0,12.5,0.0,961,2023-09-07,Online,Tarjeta de Debito,Entrega Estandar,Devuelto,7.86
953,271,2,1,1200.0,1200.0,883.18,0.0,780,2023-09-07,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
375,272,11,1,80.0,80.0,48.22,0.0,308,2023-09-07,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
374,272,13,1,1100.0,1100.0,883.72,0.0,308,2023-09-07,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
256,276,47,1,18.0,18.0,7.95,0.0,237,2023-09-08,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1048,279,22,1,22.0,22.0,10.02,0.0,859,2023-09-09,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.57
952,277,20,1,12.0,12.0,5.36,0.0,780,2023-09-09,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1013,278,29,1,16.0,15.2,7.14,0.05,836,2023-09-09,Online,Tarjeta de Credito,Entrega Estandar,Entregado,6.95
329,281,21,1,18.0,18.0,8.16,0.0,269,2023-09-10,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
614,283,20,1,12.0,12.0,5.45,0.0,481,2023-09-10,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1097,282,23,1,35.0,35.0,16.05,0.0,887,2023-09-10,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
807,280,27,1,32.0,32.0,14.37,0.0,648,2023-09-10,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1431,284,31,2,8.0,8.0,3.54,0.0,1131,2023-09-10,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
615,283,30,1,10.0,10.0,4.55,0.0,481,2023-09-10,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
575,289,22,1,22.0,22.0,9.99,0.0,463,2023-09-11,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1025,287,11,1,80.0,80.0,47.53,0.0,843,2023-09-11,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
321,286,9,1,400.0,380.0,236.82,0.05,266,2023-09-11,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.73
322,286,5,1,1600.0,1600.0,1272.31,0.0,266,2023-09-11,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.73
323,286,10,1,45.0,45.0,27.35,0.0,266,2023-09-11,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.73
34,285,35,1,40.0,40.0,17.98,0.0,35,2023-09-11,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1024,287,14,1,650.0,650.0,518.74,0.0,843,2023-09-11,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
373,288,35,1,40.0,40.0,17.78,0.0,308,2023-09-11,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
958,290,17,1,30.0,30.0,13.49,0.0,790,2023-09-12,Online,Tarjeta de Credito,Entrega Express,Entregado,8.85
1115,291,39,1,12.0,12.0,5.5,0.0,891,2023-09-12,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.06
179,292,16,1,15.0,15.0,6.87,0.0,173,2023-09-13,Online,Tarjeta de Debito,Entrega Estandar,Entregado,4.04
178,292,50,1,40.0,40.0,17.74,0.0,173,2023-09-13,Online,Tarjeta de Debito,Entrega Estandar,Entregado,4.04
1519,297,27,1,32.0,32.0,14.22,0.0,1191,2023-09-14,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
544,296,20,1,12.0,12.0,5.43,0.0,439,2023-09-14,Online,Tarjeta de Debito,Entrega Estandar,Entregado,7.02
260,294,7,1,700.0,700.0,549.09,0.0,237,2023-09-14,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
470,293,22,1,22.0,20.9,9.91,0.05,382,2023-09-14,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1260,295,22,1,22.0,22.0,9.95,0.0,992,2023-09-14,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
695,299,9,1,400.0,400.0,242.81,0.0,552,2023-09-15,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
557,300,45,1,10.0,10.0,4.52,0.0,455,2023-09-15,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1241,298,49,1,29.0,29.0,12.99,0.0,978,2023-09-15,Online,Tarjeta de Credito,Entrega Estandar,Entregado,6.89
698,301,25,1,28.0,28.0,12.56,0.0,552,2023-09-15,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1471,302,41,1,45.0,45.0,20.02,0.0,1154,2023-09-16,Online,Transferencia,Entrega Estandar,Entregado,3.84
1472,302,49,1,29.0,29.0,13.03,0.0,1154,2023-09-16,Online,Transferencia,Entrega Estandar,Entregado,3.84
1460,306,40,1,28.0,28.0,12.36,0.0,1148,2023-09-17,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
208,305,4,1,350.0,350.0,262.43,0.0,204,2023-09-17,Online,Tarjeta de Credito,Entrega Express,Entregado,19.98
411,303,9,1,400.0,400.0,242.79,0.0,341,2023-09-17,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
209,305,24,1,12.0,12.0,5.37,0.0,204,2023-09-17,Online,Tarjeta de Credito,Entrega Express,Entregado,19.98
879,307,44,1,16.0,16.0,7.3,0.0,696,2023-09-17,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
450,304,22,1,22.0,22.0,9.98,0.0,371,2023-09-17,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
210,305,1,1,1400.0,1400.0,1042.09,0.0,204,2023-09-17,Online,Tarjeta de Credito,Entrega Express,Entregado,19.98
381,308,38,2,35.0,35.0,15.46,0.0,308,2023-09-19,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
658,309,15,1,60.0,60.0,48.78,0.0,530,2023-09-20,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
828,311,11,1,80.0,80.0,47.15,0.0,662,2023-09-20,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
827,311,15,1,60.0,60.0,47.22,0.0,662,2023-09-20,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
92,310,23,2,35.0,35.0,15.69,0.0,104,2023-09-20,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
29,312,10,1,45.0,45.0,26.52,0.0,35,2023-09-21,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.66
30,312,3,1,600.0,600.0,445.65,0.0,35,2023-09-21,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.66
